ALG	DATA SET	PLEN	IT	EJECTIME	NCOM
BMH	SDNA.txt	16	14	0.005594	353523
BMH	SDNA.txt	16	15	0.003845	234890
BMH	SDNA.txt	16	16	0.006632	404712
BMH	SDNA.txt	16	17	0.005163	315156
BMH	SDNA.txt	16	18	0.006595	402812
BMH	SDNA.txt	16	19	0.009181	562214
BMH	SDNA.txt	16	20	0.004718	296235
BMH	SDNA.txt	16	21	0.007721	469555
BMH	SDNA.txt	16	22	0.006615	403987
BMH	SDNA.txt	16	23	0.005421	331258
BMH	SDNA.txt	16	24	0.004398	268610
BMH	SDNA.txt	16	25	0.004630	282115
BMH	SDNA.txt	16	26	0.004808	294382
BMH	SDNA.txt	16	27	0.009219	562183
BMH	SDNA.txt	16	28	0.006580	402712
BMH	SDNA.txt	16	29	0.006634	404610
BMH	SDNA.txt	16	30	0.002639	161174
BMH	SDNA.txt	16	31	0.004650	283334
BMH	SDNA.txt	16	32	0.005775	352783
BMH	SDNA.txt	16	33	0.006618	404271
BMH	SDNA.txt	16	34	0.005759	352105
BMH	SDNA.txt	16	35	0.006148	375470
BMH	SDNA.txt	16	36	0.004400	268679
BMH	SDNA.txt	16	37	0.005587	353125
BMH	SDNA.txt	16	38	0.004635	282969
BMH	SDNA.txt	16	39	0.003569	217499
BMH	SDNA.txt	16	40	0.009257	563801
BMH	SDNA.txt	16	41	0.007672	469277
BMH	SDNA.txt	16	42	0.006581	402678
BMH	SDNA.txt	16	43	0.006135	375570
BMH	SDNA.txt	16	44	0.004647	283038
BMH	SDNA.txt	16	45	0.005758	352487
BMH	SDNA.txt	16	46	0.006902	435922
BMH	SDNA.txt	16	47	0.004857	297002
BMH	SDNA.txt	16	48	0.006603	403517
BMH	SDNA.txt	16	49	0.008107	510986
BMH	SDNA.txt	16	50	0.007109	434288
BMH	SDNA.txt	16	51	0.006886	435231
BMH	SDNA.txt	16	52	0.003718	226471
BMH	SDNA.txt	16	53	0.007678	469507
BMH	SDNA.txt	16	54	0.006591	402889
BMH	SDNA.txt	16	55	0.007740	470127
BMH	SDNA.txt	16	56	0.004243	267075
BMH	SDNA.txt	16	57	0.005396	330310
BMH	SDNA.txt	16	58	0.009187	562060
BMH	SDNA.txt	16	59	0.008372	512392
BMH	SDNA.txt	16	60	0.004623	282281
BMH	SDNA.txt	16	61	0.005497	332535
BMH	SDNA.txt	16	62	0.006150	376069
BMH	SDNA.txt	16	63	0.008906	561379
BMH	SDNA.txt	16	64	0.005797	353507
BMH	SDNA.txt	16	65	0.007087	433497
BMH	SDNA.txt	16	66	0.006600	403103
BMH	SDNA.txt	16	67	0.004737	298949
BMH	SDNA.txt	16	68	0.005791	353218
BMH	SDNA.txt	16	69	0.003867	235555
BMH	SDNA.txt	16	70	0.007680	470328
BMH	SDNA.txt	16	71	0.006136	375499
BMH	SDNA.txt	16	72	0.006930	435131
BMH	SDNA.txt	16	73	0.008373	512333
BMH	SDNA.txt	16	74	0.005259	330946
BMH	SDNA.txt	16	75	0.005403	330770
BMH	SDNA.txt	16	76	0.005427	331412
BMH	SDNA.txt	16	77	0.004251	256594
BMH	SDNA.txt	16	78	0.006564	401658
BMH	SDNA.txt	16	79	0.008152	512999
BMH	SDNA.txt	16	80	0.007673	469884
BMH	SDNA.txt	16	81	0.006209	378632
BMH	SDNA.txt	16	82	0.005807	354440
BMH	SDNA.txt	16	83	0.007662	468405
BMH	SDNA.txt	16	84	0.005109	312818
BMH	SDNA.txt	16	85	0.008368	511748
BMH	SDNA.txt	16	86	0.007640	467813
BMH	SDNA.txt	16	87	0.006671	401987
BMH	SDNA.txt	16	88	0.004821	294778
BMH	SDNA.txt	16	89	0.005756	351580
BMH	SDNA.txt	16	90	0.006177	377129
BMH	SDNA.txt	16	91	0.006192	377759
BMH	SDNA.txt	16	92	0.009208	561616
BMH	SDNA.txt	16	93	0.005292	332848
BMH	SDNA.txt	16	94	0.003878	236327
BMH	SDNA.txt	16	95	0.004609	281644
BMH	SDNA.txt	16	96	0.006607	403646
BMH	SDNA.txt	16	97	0.007673	469540
BMH	SDNA.txt	16	98	0.008345	511191
BMH	SDNA.txt	16	99	0.006193	377832
BMH	SDNA.txt	32	0	0.004865	296292
BMH	SDNA.txt	32	1	0.006549	400863
BMH	SDNA.txt	32	2	0.006148	375829
BMH	SDNA.txt	32	3	0.007478	470848
BMH	SDNA.txt	32	4	0.004251	256540
BMH	SDNA.txt	32	5	0.007102	434112
BMH	SDNA.txt	32	6	0.008363	512130
BMH	SDNA.txt	32	7	0.004716	297921
BMH	SDNA.txt	32	8	0.008376	512689
BMH	SDNA.txt	32	9	0.009191	562331
BMH	SDNA.txt	32	10	0.008401	513629
BMH	SDNA.txt	32	11	0.006583	402199
BMH	SDNA.txt	32	12	0.007102	434219
BMH	SDNA.txt	32	13	0.005280	333183
BMH	SDNA.txt	32	14	0.004852	296375
BMH	SDNA.txt	32	15	0.004614	282459
BMH	SDNA.txt	32	16	0.006105	373939
BMH	SDNA.txt	32	17	0.004998	313890
BMH	SDNA.txt	32	18	0.004040	246058
BMH	SDNA.txt	32	19	0.009265	563242
BMH	SDNA.txt	32	20	0.006610	403425
BMH	SDNA.txt	32	21	0.008370	512006
BMH	SDNA.txt	32	22	0.008126	511820
BMH	SDNA.txt	32	23	0.007678	469207
BMH	SDNA.txt	32	24	0.006642	403023
BMH	SDNA.txt	32	25	0.009197	562651
BMH	SDNA.txt	32	26	0.007069	433236
BMH	SDNA.txt	32	27	0.005964	375182
BMH	SDNA.txt	32	28	0.008357	511556
BMH	SDNA.txt	32	29	0.005772	353227
BMH	SDNA.txt	32	30	0.004425	269725
BMH	SDNA.txt	32	31	0.007683	470092
BMH	SDNA.txt	32	32	0.007482	470789
BMH	SDNA.txt	32	33	0.007676	469373
BMH	SDNA.txt	32	34	0.004404	266807
BMH	SDNA.txt	32	35	0.003685	225517
BMH	SDNA.txt	32	36	0.007108	434648
BMH	SDNA.txt	32	37	0.007658	468649
BMH	SDNA.txt	32	38	0.007680	469502
BMH	SDNA.txt	32	39	0.007514	469796
BMH	SDNA.txt	32	40	0.006577	402427
BMH	SDNA.txt	32	41	0.004396	269335
BMH	SDNA.txt	32	42	0.007110	434701
BMH	SDNA.txt	32	43	0.006392	403542
BMH	SDNA.txt	32	44	0.004387	268342
BMH	SDNA.txt	32	45	0.005754	351720
BMH	SDNA.txt	32	46	0.005421	331266
BMH	SDNA.txt	32	47	0.005413	331224
BMH	SDNA.txt	32	48	0.006404	402853
BMH	SDNA.txt	32	49	0.004620	282561
BMH	SDNA.txt	32	50	0.004729	298191
BMH	SDNA.txt	32	51	0.005511	333515
BMH	SDNA.txt	32	52	0.008363	512124
BMH	SDNA.txt	32	53	0.005444	332097
BMH	SDNA.txt	32	54	0.003735	235505
BMH	SDNA.txt	32	55	0.005755	352054
BMH	SDNA.txt	32	56	0.005586	351713
BMH	SDNA.txt	32	57	0.003758	226551
BMH	SDNA.txt	32	58	0.005780	352983
BMH	SDNA.txt	32	59	0.004623	282576
BMH	SDNA.txt	32	60	0.008370	512261
BMH	SDNA.txt	32	61	0.004472	281362
BMH	SDNA.txt	32	62	0.004874	297407
BMH	SDNA.txt	32	63	0.009192	562697
BMH	SDNA.txt	32	64	0.005620	353409
BMH	SDNA.txt	32	65	0.006179	376834
BMH	SDNA.txt	32	66	0.009211	563172
BMH	SDNA.txt	32	67	0.007691	470360
BMH	SDNA.txt	32	68	0.008173	511704
BMH	SDNA.txt	32	69	0.003416	209028
BMH	SDNA.txt	32	70	0.004082	257732
BMH	SDNA.txt	32	71	0.006147	376225
BMH	SDNA.txt	32	72	0.004204	257007
BMH	SDNA.txt	32	73	0.005455	333083
BMH	SDNA.txt	32	74	0.009242	563018
BMH	SDNA.txt	32	75	0.005591	352069
BMH	SDNA.txt	32	76	0.005118	313053
BMH	SDNA.txt	32	77	0.006154	376147
BMH	SDNA.txt	32	78	0.005160	315187
BMH	SDNA.txt	32	79	0.009193	562070
BMH	SDNA.txt	32	80	0.005789	353063
BMH	SDNA.txt	32	81	0.004857	297171
BMH	SDNA.txt	32	82	0.009200	563067
BMH	SDNA.txt	32	83	0.008358	511273
BMH	SDNA.txt	32	84	0.004698	283232
BMH	SDNA.txt	32	85	0.003534	215696
BMH	SDNA.txt	32	86	0.004652	283662
BMH	SDNA.txt	32	87	0.003699	225984
BMH	SDNA.txt	32	88	0.004612	281891
BMH	SDNA.txt	32	89	0.005727	350278
BMH	SDNA.txt	32	90	0.006381	401738
BMH	SDNA.txt	32	91	0.004229	257632
BMH	SDNA.txt	32	92	0.006424	402224
BMH	SDNA.txt	32	93	0.005000	313157
BMH	SDNA.txt	32	94	0.009206	562759
BMH	SDNA.txt	32	95	0.007659	469013
BMH	SDNA.txt	32	96	0.004643	283009
BMH	SDNA.txt	32	97	0.003424	209005
BMH	SDNA.txt	32	98	0.006593	402815
BMH	SDNA.txt	32	99	0.006894	433862
BMH	SDNA.txt	64	0	0.003687	224678
BMH	SDNA.txt	64	1	0.009225	563629
BMH	SDNA.txt	64	2	0.009264	562762
BMH	SDNA.txt	64	3	0.004616	281344
BMH	SDNA.txt	64	4	0.002915	177119
BMH	SDNA.txt	64	5	0.009209	562077
BMH	SDNA.txt	64	6	0.008935	562229
BMH	SDNA.txt	64	7	0.008434	511957
BMH	SDNA.txt	64	8	0.007679	469144
BMH	SDNA.txt	64	9	0.002837	172121
BMH	SDNA.txt	64	10	0.004438	269936
BMH	SDNA.txt	64	11	0.004731	297105
BMH	SDNA.txt	64	12	0.005774	352412
BMH	SDNA.txt	64	13	0.006168	376593
BMH	SDNA.txt	64	14	0.004618	281941
BMH	SDNA.txt	64	15	0.004626	282124
BMH	SDNA.txt	64	16	0.005415	331103
BMH	SDNA.txt	64	17	0.007449	468511
BMH	SDNA.txt	64	18	0.004623	281756
BMH	SDNA.txt	64	19	0.003482	218224
BMH	SDNA.txt	64	20	0.008975	561440
BMH	SDNA.txt	64	21	0.006400	402291
BMH	SDNA.txt	64	22	0.006176	376583
BMH	SDNA.txt	64	23	0.005982	375983
BMH	SDNA.txt	64	24	0.004859	296745
BMH	SDNA.txt	64	25	0.002396	145342
BMH	SDNA.txt	64	26	0.006441	401615
BMH	SDNA.txt	64	27	0.006889	433214
BMH	SDNA.txt	64	28	0.009228	563794
BMH	SDNA.txt	64	29	0.004996	314898
BMH	SDNA.txt	64	30	0.003461	217765
BMH	SDNA.txt	64	31	0.007691	469282
BMH	SDNA.txt	64	32	0.005800	353491
BMH	SDNA.txt	64	33	0.005121	312396
BMH	SDNA.txt	64	34	0.007091	433011
BMH	SDNA.txt	64	35	0.009227	563440
BMH	SDNA.txt	64	36	0.005846	353929
BMH	SDNA.txt	64	37	0.004828	295026
BMH	SDNA.txt	64	38	0.009230	563646
BMH	SDNA.txt	64	39	0.008956	563570
BMH	SDNA.txt	64	40	0.004030	245237
BMH	SDNA.txt	64	41	0.007734	469794
BMH	SDNA.txt	64	42	0.004865	297013
BMH	SDNA.txt	64	43	0.006402	402480
BMH	SDNA.txt	64	44	0.007122	434704
BMH	SDNA.txt	64	45	0.006590	402825
BMH	SDNA.txt	64	46	0.004633	282149
BMH	SDNA.txt	64	47	0.002279	138050
BMH	SDNA.txt	64	48	0.006910	435668
BMH	SDNA.txt	64	49	0.006563	401397
BMH	SDNA.txt	64	50	0.006588	402268
BMH	SDNA.txt	64	51	0.007114	433552
BMH	SDNA.txt	64	52	0.007457	468846
BMH	SDNA.txt	64	53	0.004555	282865
BMH	SDNA.txt	64	54	0.005430	331713
BMH	SDNA.txt	64	55	0.005140	313417
BMH	SDNA.txt	64	56	0.006198	374735
BMH	SDNA.txt	64	57	0.004212	256397
BMH	SDNA.txt	64	58	0.005637	355192
BMH	SDNA.txt	64	59	0.006209	376371
BMH	SDNA.txt	64	60	0.004619	282025
BMH	SDNA.txt	64	61	0.006592	401893
BMH	SDNA.txt	64	62	0.007456	468853
BMH	SDNA.txt	64	63	0.004387	268191
BMH	SDNA.txt	64	64	0.006558	400883
BMH	SDNA.txt	64	65	0.005960	374741
BMH	SDNA.txt	64	66	0.005779	352470
BMH	SDNA.txt	64	67	0.003555	216474
BMH	SDNA.txt	64	68	0.004892	297974
BMH	SDNA.txt	64	69	0.007465	469396
BMH	SDNA.txt	64	70	0.007110	434472
BMH	SDNA.txt	64	71	0.009257	562740
BMH	SDNA.txt	64	72	0.004085	248000
BMH	SDNA.txt	64	73	0.004850	295660
BMH	SDNA.txt	64	74	0.007461	469110
BMH	SDNA.txt	64	75	0.006197	377597
BMH	SDNA.txt	64	76	0.009232	561549
BMH	SDNA.txt	64	77	0.005434	331156
BMH	SDNA.txt	64	78	0.006869	432022
BMH	SDNA.txt	64	79	0.004405	268451
BMH	SDNA.txt	64	80	0.009226	562789
BMH	SDNA.txt	64	81	0.004285	269900
BMH	SDNA.txt	64	82	0.006637	404442
BMH	SDNA.txt	64	83	0.005620	354303
BMH	SDNA.txt	64	84	0.006566	401362
BMH	SDNA.txt	64	85	0.007131	434713
BMH	SDNA.txt	64	86	0.004208	256995
BMH	SDNA.txt	64	87	0.006028	375161
BMH	SDNA.txt	64	88	0.005593	352852
BMH	SDNA.txt	64	89	0.005444	331799
BMH	SDNA.txt	64	90	0.005628	353837
BMH	SDNA.txt	64	91	0.005122	312782
BMH	SDNA.txt	64	92	0.003553	216142
BMH	SDNA.txt	64	93	0.005662	352621
BMH	SDNA.txt	64	94	0.004498	283439
BMH	SDNA.txt	64	95	0.009213	562827
BMH	SDNA.txt	64	96	0.005982	377052
BMH	SDNA.txt	64	97	0.005752	351198
BMH	SDNA.txt	64	98	0.006137	374840
BMH	SDNA.txt	64	99	0.003350	210043
BMH	SDNA.txt	128	0	0.004439	270509
BMH	SDNA.txt	128	1	0.008351	510714
BMH	SDNA.txt	128	2	0.005120	312506
BMH	SDNA.txt	128	3	0.005183	314595
BMH	SDNA.txt	128	4	0.009195	562221
BMH	SDNA.txt	128	5	0.009017	563746
BMH	SDNA.txt	128	6	0.004590	280317
BMH	SDNA.txt	128	7	0.006137	374778
BMH	SDNA.txt	128	8	0.005476	333233
BMH	SDNA.txt	128	9	0.003750	236056
BMH	SDNA.txt	128	10	0.005309	331301
BMH	SDNA.txt	128	11	0.008357	511245
BMH	SDNA.txt	128	12	0.008967	563937
BMH	SDNA.txt	128	13	0.005820	354053
BMH	SDNA.txt	128	14	0.005164	314647
BMH	SDNA.txt	128	15	0.006403	402630
BMH	SDNA.txt	128	16	0.009196	562182
BMH	SDNA.txt	128	17	0.004411	268758
BMH	SDNA.txt	128	18	0.004980	314027
BMH	SDNA.txt	128	19	0.005432	331478
BMH	SDNA.txt	128	20	0.007701	470158
BMH	SDNA.txt	128	21	0.002810	171219
BMH	SDNA.txt	128	22	0.006631	402318
BMH	SDNA.txt	128	23	0.007088	433275
BMH	SDNA.txt	128	24	0.005744	350970
BMH	SDNA.txt	128	25	0.006884	432587
BMH	SDNA.txt	128	26	0.009264	563459
BMH	SDNA.txt	128	27	0.004609	281382
BMH	SDNA.txt	128	28	0.005816	353907
BMH	SDNA.txt	128	29	0.009218	563487
BMH	SDNA.txt	128	30	0.004726	297941
BMH	SDNA.txt	128	31	0.004605	281161
BMH	SDNA.txt	128	32	0.009197	562287
BMH	SDNA.txt	128	33	0.003871	235443
BMH	SDNA.txt	128	34	0.009228	563850
BMH	SDNA.txt	128	35	0.006581	402490
BMH	SDNA.txt	128	36	0.004617	281974
BMH	SDNA.txt	128	37	0.005348	332752
BMH	SDNA.txt	128	38	0.007693	470176
BMH	SDNA.txt	128	39	0.003876	236182
BMH	SDNA.txt	128	40	0.008948	562869
BMH	SDNA.txt	128	41	0.007144	435146
BMH	SDNA.txt	128	42	0.005550	334373
BMH	SDNA.txt	128	43	0.006393	402348
BMH	SDNA.txt	128	44	0.007662	467754
BMH	SDNA.txt	128	45	0.009209	562205
BMH	SDNA.txt	128	46	0.008162	512965
BMH	SDNA.txt	128	47	0.004038	245692
BMH	SDNA.txt	128	48	0.008397	512092
BMH	SDNA.txt	128	49	0.005428	331241
BMH	SDNA.txt	128	50	0.008382	511818
BMH	SDNA.txt	128	51	0.006617	403373
BMH	SDNA.txt	128	52	0.003147	188616
BMH	SDNA.txt	128	53	0.005978	375711
BMH	SDNA.txt	128	54	0.005148	314147
BMH	SDNA.txt	128	55	0.007102	433421
BMH	SDNA.txt	128	56	0.004884	297610
BMH	SDNA.txt	128	57	0.006608	403274
BMH	SDNA.txt	128	58	0.002656	166892
BMH	SDNA.txt	128	59	0.006634	402351
BMH	SDNA.txt	128	60	0.005602	352203
BMH	SDNA.txt	128	61	0.003225	195973
BMH	SDNA.txt	128	62	0.006159	376019
BMH	SDNA.txt	128	63	0.008124	511022
BMH	SDNA.txt	128	64	0.009237	564025
BMH	SDNA.txt	128	65	0.005782	352446
BMH	SDNA.txt	128	66	0.003709	225854
BMH	SDNA.txt	128	67	0.005147	313621
BMH	SDNA.txt	128	68	0.007689	469433
BMH	SDNA.txt	128	69	0.007142	435196
BMH	SDNA.txt	128	70	0.008945	563027
BMH	SDNA.txt	128	71	0.004077	257069
BMH	SDNA.txt	128	72	0.006167	376402
BMH	SDNA.txt	128	73	0.005787	352833
BMH	SDNA.txt	128	74	0.005154	313966
BMH	SDNA.txt	128	75	0.003697	225284
BMH	SDNA.txt	128	76	0.003540	216008
BMH	SDNA.txt	128	77	0.004681	294514
BMH	SDNA.txt	128	78	0.004966	311917
BMH	SDNA.txt	128	79	0.005782	352273
BMH	SDNA.txt	128	80	0.004874	297411
BMH	SDNA.txt	128	81	0.009224	563661
BMH	SDNA.txt	128	82	0.008378	511085
BMH	SDNA.txt	128	83	0.005469	332693
BMH	SDNA.txt	128	84	0.006610	403212
BMH	SDNA.txt	128	85	0.008389	512066
BMH	SDNA.txt	128	86	0.005008	315561
BMH	SDNA.txt	128	87	0.005517	333720
BMH	SDNA.txt	128	88	0.006626	403855
BMH	SDNA.txt	128	89	0.004421	269322
BMH	SDNA.txt	128	90	0.006644	404338
BMH	SDNA.txt	128	91	0.006139	375250
BMH	SDNA.txt	128	92	0.003868	235733
BMH	SDNA.txt	128	93	0.008422	511836
BMH	SDNA.txt	128	94	0.005289	332207
BMH	SDNA.txt	128	95	0.005162	314204
BMH	SDNA.txt	128	96	0.005165	314476
BMH	SDNA.txt	128	97	0.009209	562468
BMH	SDNA.txt	128	98	0.005294	332537
BMH	SDNA.txt	128	99	0.009226	563433
BF	RLNG.txt	4	0	0.012235	1065746
BF	RLNG.txt	4	1	0.012125	1058391
BF	RLNG.txt	4	2	0.011842	1052297
BF	RLNG.txt	4	3	0.014647	1173516
BF	RLNG.txt	4	4	0.010976	1015314
BF	RLNG.txt	4	5	0.012246	1070440
BF	RLNG.txt	4	6	0.013120	1109335
BF	RLNG.txt	4	7	0.012765	1094495
BF	RLNG.txt	4	8	0.012157	1067882
BF	RLNG.txt	4	9	0.011946	1056683
BF	RLNG.txt	4	10	0.012320	1070733
BF	RLNG.txt	4	11	0.011304	1027201
BF	RLNG.txt	4	12	0.012902	1096123
BF	RLNG.txt	4	13	0.011481	1038484
BF	RLNG.txt	4	14	0.012763	1094495
BF	RLNG.txt	4	15	0.012487	1077795
BF	RLNG.txt	4	16	0.012519	1081435
BF	RLNG.txt	4	17	0.011019	1018285
BF	RLNG.txt	4	18	0.013187	1110087
BF	RLNG.txt	4	19	0.011033	1019104
BF	RLNG.txt	4	20	0.012278	1071528
BF	RLNG.txt	4	21	0.012688	1086324
BF	RLNG.txt	4	22	0.015655	1214953
BF	RLNG.txt	4	23	0.012559	1084119
BF	RLNG.txt	4	24	0.012307	1073433
BF	RLNG.txt	4	25	0.011130	1024198
BF	RLNG.txt	4	26	0.011980	1055916
BF	RLNG.txt	4	27	0.011919	1055045
BF	RLNG.txt	4	28	0.012706	1090228
BF	RLNG.txt	4	29	0.011152	1021911
BF	RLNG.txt	4	30	0.014528	1169668
BF	RLNG.txt	4	31	0.014223	1145094
BF	RLNG.txt	4	32	0.014724	1174601
BF	RLNG.txt	4	33	0.012251	1070659
BF	RLNG.txt	4	34	0.012456	1073891
BF	RLNG.txt	4	35	0.014466	1166849
BF	RLNG.txt	4	36	0.012287	1073443
BF	RLNG.txt	4	37	0.014978	1182985
BF	RLNG.txt	4	38	0.010906	1013922
BF	RLNG.txt	4	39	0.012035	1060738
BF	RLNG.txt	4	40	0.014563	1169507
BF	RLNG.txt	4	41	0.010993	1017659
BF	RLNG.txt	4	42	0.012279	1066420
BF	RLNG.txt	4	43	0.011133	1024124
BF	RLNG.txt	4	44	0.013388	1122660
BF	RLNG.txt	4	45	0.011209	1024507
BF	RLNG.txt	4	46	0.012454	1075650
BF	RLNG.txt	4	47	0.014987	1184163
BF	RLNG.txt	4	48	0.014589	1169946
BF	RLNG.txt	4	49	0.011952	1057763
BF	RLNG.txt	4	50	0.012410	1071295
BF	RLNG.txt	4	51	0.012404	1074097
BF	RLNG.txt	4	52	0.014172	1142864
BF	RLNG.txt	4	53	0.013562	1125697
BF	RLNG.txt	4	54	0.011414	1035391
BF	RLNG.txt	4	55	0.011930	1055866
BF	RLNG.txt	4	56	0.012475	1081888
BF	RLNG.txt	4	57	0.014642	1173516
BF	RLNG.txt	4	58	0.012503	1076324
BF	RLNG.txt	4	59	0.011116	1023100
BF	RLNG.txt	4	60	0.012347	1073644
BF	RLNG.txt	4	61	0.014812	1175634
BF	RLNG.txt	4	62	0.011483	1038484
BF	RLNG.txt	4	63	0.014232	1144825
BF	RLNG.txt	4	64	0.014243	1146262
BF	RLNG.txt	4	65	0.012314	1069980
BF	RLNG.txt	4	66	0.012601	1083732
BF	RLNG.txt	4	67	0.011257	1027544
BF	RLNG.txt	4	68	0.011930	1055346
BF	RLNG.txt	4	69	0.012062	1060173
BF	RLNG.txt	4	70	0.011859	1052788
BF	RLNG.txt	4	71	0.014198	1144131
BF	RLNG.txt	4	72	0.011142	1023418
BF	RLNG.txt	4	73	0.011927	1056226
BF	RLNG.txt	4	74	0.011184	1024820
BF	RLNG.txt	4	75	0.011878	1052839
BF	RLNG.txt	4	76	0.013612	1130639
BF	RLNG.txt	4	77	0.014974	1182735
BF	RLNG.txt	4	78	0.014747	1181705
BF	RLNG.txt	4	79	0.011114	1021650
BF	RLNG.txt	4	80	0.014612	1170239
BF	RLNG.txt	4	81	0.011700	1042022
BF	RLNG.txt	4	82	0.013784	1130639
BF	RLNG.txt	4	83	0.014376	1163168
BF	RLNG.txt	4	84	0.014746	1175399
BF	RLNG.txt	4	85	0.012274	1070792
BF	RLNG.txt	4	86	0.011103	1022379
BF	RLNG.txt	4	87	0.010984	1017433
BF	RLNG.txt	4	88	0.014198	1144131
BF	RLNG.txt	4	89	0.015061	1184163
BF	RLNG.txt	4	90	0.012025	1057941
BF	RLNG.txt	4	91	0.011866	1054700
BF	RLNG.txt	4	92	0.012564	1085109
BF	RLNG.txt	4	93	0.011189	1023248
BF	RLNG.txt	4	94	0.011245	1027201
BF	RLNG.txt	4	95	0.014168	1142703
BF	RLNG.txt	4	96	0.012547	1083536
BF	RLNG.txt	4	97	0.011398	1034840
BF	RLNG.txt	4	98	0.012269	1069652
BF	RLNG.txt	4	99	0.015689	1214953
BF	RLNG.txt	8	0	0.014237	1147172
BF	RLNG.txt	8	1	0.014720	1174793
BF	RLNG.txt	8	2	0.012160	1067056
BF	RLNG.txt	8	3	0.013237	1113484
BF	RLNG.txt	8	4	0.014602	1170476
BF	RLNG.txt	8	5	0.012386	1074635
BF	RLNG.txt	8	6	0.012463	1073596
BF	RLNG.txt	8	7	0.014215	1144867
BF	RLNG.txt	8	8	0.012615	1084462
BF	RLNG.txt	8	9	0.012404	1073718
BF	RLNG.txt	8	10	0.013723	1147006
BF	RLNG.txt	8	11	0.014373	1163222
BF	RLNG.txt	8	12	0.011166	1024307
BF	RLNG.txt	8	13	0.011946	1057761
BF	RLNG.txt	8	14	0.012373	1074479
BF	RLNG.txt	8	15	0.012684	1089598
BF	RLNG.txt	8	16	0.012344	1071097
BF	RLNG.txt	8	17	0.011359	1031584
BF	RLNG.txt	8	18	0.012841	1095570
BF	RLNG.txt	8	19	0.014605	1171723
BF	RLNG.txt	8	20	0.014428	1165000
BF	RLNG.txt	8	21	0.012047	1061093
BF	RLNG.txt	8	22	0.014947	1181607
BF	RLNG.txt	8	23	0.014553	1169230
BF	RLNG.txt	8	24	0.014234	1144331
BF	RLNG.txt	8	25	0.014241	1146229
BF	RLNG.txt	8	26	0.012364	1073522
BF	RLNG.txt	8	27	0.014313	1150713
BF	RLNG.txt	8	28	0.014747	1175406
BF	RLNG.txt	8	29	0.011948	1056148
BF	RLNG.txt	8	30	0.011992	1059442
BF	RLNG.txt	8	31	0.012487	1078969
BF	RLNG.txt	8	32	0.013347	1108686
BF	RLNG.txt	8	33	0.011099	1022420
BF	RLNG.txt	8	34	0.012665	1087977
BF	RLNG.txt	8	35	0.014721	1177394
BF	RLNG.txt	8	36	0.014504	1167570
BF	RLNG.txt	8	37	0.011186	1025414
BF	RLNG.txt	8	38	0.013624	1131519
BF	RLNG.txt	8	39	0.014992	1184465
BF	RLNG.txt	8	40	0.012022	1060908
BF	RLNG.txt	8	41	0.011567	1040753
BF	RLNG.txt	8	42	0.013349	1111165
BF	RLNG.txt	8	43	0.012302	1074554
BF	RLNG.txt	8	44	0.011133	1023208
BF	RLNG.txt	8	45	0.011601	1040636
BF	RLNG.txt	8	46	0.011111	1021631
BF	RLNG.txt	8	47	0.011920	1055927
BF	RLNG.txt	8	48	0.011100	1020384
BF	RLNG.txt	8	49	0.015156	1200154
BF	RLNG.txt	8	50	0.012793	1096503
BF	RLNG.txt	8	51	0.011914	1055036
BF	RLNG.txt	8	52	0.011930	1057176
BF	RLNG.txt	8	53	0.012127	1063919
BF	RLNG.txt	8	54	0.014734	1177041
BF	RLNG.txt	8	55	0.014745	1176164
BF	RLNG.txt	8	56	0.014192	1144299
BF	RLNG.txt	8	57	0.011915	1054853
BF	RLNG.txt	8	58	0.013422	1124726
BF	RLNG.txt	8	59	0.012285	1068821
BF	RLNG.txt	8	60	0.014598	1170550
BF	RLNG.txt	8	61	0.012509	1080484
BF	RLNG.txt	8	62	0.012072	1061166
BF	RLNG.txt	8	63	0.014189	1144217
BF	RLNG.txt	8	64	0.011202	1025987
BF	RLNG.txt	8	65	0.012265	1068204
BF	RLNG.txt	8	66	0.012130	1064357
BF	RLNG.txt	8	67	0.012655	1087291
BF	RLNG.txt	8	68	0.011914	1056394
BF	RLNG.txt	8	69	0.015668	1233925
BF	RLNG.txt	8	70	0.012461	1080700
BF	RLNG.txt	8	71	0.012706	1096175
BF	RLNG.txt	8	72	0.010958	1015627
BF	RLNG.txt	8	73	0.013673	1147272
BF	RLNG.txt	8	74	0.011147	1023262
BF	RLNG.txt	8	75	0.011415	1034928
BF	RLNG.txt	8	76	0.012945	1097259
BF	RLNG.txt	8	77	0.012404	1076001
BF	RLNG.txt	8	78	0.012259	1068954
BF	RLNG.txt	8	79	0.012324	1075151
BF	RLNG.txt	8	80	0.013237	1110972
BF	RLNG.txt	8	81	0.011963	1057633
BF	RLNG.txt	8	82	0.011023	1019183
BF	RLNG.txt	8	83	0.014462	1167482
BF	RLNG.txt	8	84	0.011861	1054538
BF	RLNG.txt	8	85	0.012224	1069640
BF	RLNG.txt	8	86	0.012714	1093251
BF	RLNG.txt	8	87	0.012794	1096451
BF	RLNG.txt	8	88	0.011172	1025014
BF	RLNG.txt	8	89	0.011606	1040660
BF	RLNG.txt	8	90	0.011152	1024071
BF	RLNG.txt	8	91	0.012366	1074465
BF	RLNG.txt	8	92	0.012172	1068602
BF	RLNG.txt	8	93	0.012868	1097154
BF	RLNG.txt	8	94	0.015991	1249722
BF	RLNG.txt	8	95	0.011469	1038764
